#Mapping file for Veto PMT in WP Sphere and Bottom PMTs.
#Updated by Yuning Su (suyn26 AT mail2.sysu.edu.cn) in 20241223.
#A total of 2399 PMTs were actually installed in Sphere and 5 PMTs were installed in Bottom , more detail in https://docs.ihep.ac.cn/link/AR573CA85D4A004CE8B5AC50662739AB3F.
#CopyNo, SphereOrWall(0=Sphere 1=Wall), NorthOrSouth(0=North 1=South), LayerNo, WindowNo, PositionNo, PMTType(1=H 2=NVVT_1 3=NVVT_2 4=S), LargeOrSmall(0=Large 1=Small), GCU, Channel(0-2), X, Y, Z, Theta, Phi
51662,0,1,4,3,6,2,0,5808,0,-15620.2,-7991.63,-10619.5,121.1841,-152.9047
51663,0,1,4,4,1,2,0,3413,1,-15292.8,-9895.23,-9422.97,117.3534,-147.0951
51664,0,1,4,4,2,2,0,3413,0,-14714.7,-10690.9,-9422.97,117.3876,-143.9999
51665,0,1,4,4,3,2,0,1385,2,-14136.6,-11486.6,-9422.97,117.3534,-140.9046
51666,0,1,4,4,4,2,0,3413,2,-14731.0,-9531.78,-10619.5,121.1841,-147.0949
51667,0,1,4,4,5,2,0,1597,1,-14174.1,-10298.2,-10619.5,121.2212,-143.9997
51668,0,1,4,4,6,2,0,1597,0,-13617.3,-11064.6,-10619.5,121.1841,-140.9048
51669,0,1,4,5,1,2,0,2857,1,-12901.3,-12858.5,-9422.97,117.3535,-135.0952
51670,0,1,4,5,2,2,0,2857,0,-12170.4,-13516.7,-9422.97,117.3875,-131.9998
51671,0,1,4,5,3,2,0,1390,2,-11439.5,-14174.8,-9422.97,117.3534,-128.9046
51672,0,1,4,5,4,2,0,2857,2,-12427.3,-12386.2,-10619.5,121.1842,-135.0949
51673,0,1,4,5,5,2,0,1585,1,-11723.3,-13020.1,-10619.5,121.2212,-131.9999
51674,0,1,4,5,6,2,0,1585,0,-11019.3,-13654.0,-10619.5,121.1841,-128.9049
51675,0,1,4,6,1,2,0,6808,1,-9945.9,-15259.9,-9422.97,117.3534,-123.095
51676,0,1,4,6,2,2,0,6808,0,-9094.14,-15751.6,-9422.97,117.3876,-119.9999
51677,0,1,4,6,3,2,0,6011,2,-8242.37,-16243.4,-9422.97,117.3534,-116.9046
51678,0,1,4,6,4,2,0,6808,2,-9580.5,-14699.4,-10619.5,121.1841,-123.0948
51679,0,1,4,6,5,2,0,1049,1,-8760.07,-15173.0,-10619.5,121.2212,-119.9998
51680,0,1,4,6,6,2,0,1049,0,-7939.64,-15646.7,-10619.5,121.1841,-116.9047
51681,0,1,4,7,1,2,0,1084,1,-6517.8,-17024.6,-9392.41,117.2588,-110.9491
51682,0,1,4,7,2,2,0,1084,2,-5625.79,-17314.4,-9392.41,117.2898,-108.0
51683,0,1,4,7,3,2,0,1666,2,-6389.88,-16690.5,-10032.2,119.3073,-110.9491
51684,0,1,4,7,4,2,0,1666,1,-4450.72,-17320.6,-10032.2,119.2916,-104.411
51685,0,1,4,7,5,2,0,1666,0,-5405.02,-16634.9,-10671.9,121.3889,-108.0
51686,0,1,4,7,6,2,0,1377,0,-4548.07,-16913.4,-10671.9,121.3551,-105.051
51687,0,1,4,8,1,2,0,2780,1,-2879.28,-17986.0,-9422.97,117.3534,-99.095
51688,0,1,4,8,2,2,0,2780,0,-1901.14,-18088.8,-9422.97,117.3875,-95.9998
51689,0,1,4,8,3,2,0,1801,2,-922.996,-18191.6,-9422.97,117.3534,-92.9046
51690,0,1,4,8,4,2,0,2780,2,-2773.46,-17325.3,-10619.5,121.1841,-99.0948
51691,0,1,4,8,5,2,0,1407,1,-1831.3,-17424.3,-10619.5,121.2212,-95.9998
51692,0,1,4,8,6,2,0,1407,0,-889.142,-17523.3,-10619.5,121.1841,-92.9047
51693,0,1,4,9,1,2,0,1814,1,923.1316,-18191.6,-9422.97,117.3534,-87.095
51694,0,1,4,9,2,2,0,1814,0,1901.272,-18088.7,-9422.97,117.3877,-83.9998
51695,0,1,4,9,3,2,0,1124,2,2879.412,-17985.9,-9422.97,117.3535,-80.9045
51696,0,1,4,9,4,2,0,1814,2,889.2732,-17523.3,-10619.5,121.1841,-87.0948
51697,0,1,4,9,5,2,0,1700,1,1831.431,-17424.3,-10619.5,121.2211,-83.9998
51698,0,1,4,9,6,2,0,1700,0,2773.588,-17325.2,-10619.5,121.1842,-80.9047
51699,0,1,4,10,1,2,0,1571,1,4685.196,-17602.1,-9422.97,117.3534,-75.095
51700,0,1,4,10,2,2,0,1571,0,5620.586,-17298.2,-9422.97,117.3876,-71.9998
51701,0,1,4,10,3,2,0,7180,2,6555.976,-16994.2,-9422.97,117.3535,-68.9045
51702,0,1,4,10,4,2,0,1571,2,4513.14,-16955.5,-10619.5,121.1841,-75.0949
51703,0,1,4,10,5,2,0,1044,1,5414.12,-16662.7,-10619.5,121.2212,-71.9997
51704,0,1,4,10,6,2,0,1044,0,6315.1,-16370.0,-10619.5,121.1841,-68.9047
51705,0,1,4,11,1,2,0,6340,1,8242.494,-16243.3,-9422.97,117.3535,-63.095
51706,0,1,4,11,2,2,0,6340,0,9094.253,-15751.6,-9422.97,117.3876,-59.9998
51707,0,1,4,11,3,2,0,1422,2,9946.012,-15259.8,-9422.97,117.3535,-56.9045
51708,0,1,4,11,4,2,0,6340,2,7939.76,-15646.6,-10619.5,121.1842,-63.0948
51709,0,1,4,11,5,2,0,1496,1,8760.186,-15173.0,-10619.5,121.2211,-59.9999
51710,0,1,4,11,6,2,0,1496,0,9580.611,-14699.3,-10619.5,121.1841,-56.9048
51711,0,1,4,12,1,2,0,7573,1,11439.56,-14174.7,-9422.97,117.3534,-51.0951
51712,0,1,4,12,2,2,0,7573,0,12170.46,-13516.6,-9422.97,117.3876,-47.9999
51713,0,1,4,12,3,2,0,1696,2,12901.36,-12858.4,-9422.97,117.3535,-44.9044
51714,0,1,4,12,4,2,0,7573,2,11019.38,-13653.9,-10619.5,121.1842,-51.0947
51715,0,1,4,12,5,2,0,5549,1,11723.39,-13020.0,-10619.5,121.2212,-47.9997
51716,0,1,4,12,6,2,0,5549,0,12427.4,-12386.1,-10619.5,121.1842,-44.9046
51717,0,1,4,13,1,2,0,2850,1,14177.23,-11459.7,-9392.41,117.2588,-38.9492
51718,0,1,4,13,2,2,0,2850,2,14728.52,-10700.9,-9392.41,117.2897,-36.0
51719,0,1,4,13,3,2,0,2805,2,13899.07,-11234.8,-10032.2,119.3072,-38.9491
51720,0,1,4,13,4,2,0,2805,1,15097.53,-9585.25,-10032.2,119.2916,-32.411
51721,0,1,4,13,5,2,0,2805,0,14150.52,-10281.0,-10671.9,121.3889,-36.0001
51722,0,1,4,13,6,2,0,5389,0,14680.14,-9551.99,-10671.9,121.3551,-33.051
51723,0,1,4,14,1,2,0,3797,1,16215.91,-8296.32,-9422.97,117.3535,-27.095
51724,0,1,4,14,2,2,0,3797,0,16615.95,-7397.82,-9422.97,117.3876,-23.9998
51725,0,1,4,14,3,2,0,1697,2,17015.98,-6499.32,-9422.97,117.3534,-20.9046
51726,0,1,4,14,4,2,0,3797,2,15620.26,-7991.52,-10619.5,121.1841,-27.0949
51727,0,1,4,14,5,2,0,1136,1,16005.58,-7126.07,-10619.5,121.2212,-23.9998
51728,0,1,4,14,6,2,0,1136,0,16390.9,-6260.62,-10619.5,121.1841,-20.9047
51729,0,1,4,15,1,2,0,1691,1,17586.46,-4743.55,-9422.97,117.3534,-15.095
51730,0,1,4,15,2,2,0,1691,0,17790.94,-3781.51,-9422.97,117.3876,-11.9998
51731,0,1,4,15,3,2,0,1552,2,17995.43,-2819.48,-9422.97,117.3534,-8.9046
51732,0,1,4,15,4,2,0,1691,2,16940.45,-4569.25,-10619.5,121.1841,-15.0948
51733,0,1,4,15,5,2,0,2756,1,17137.41,-3642.6,-10619.5,121.2212,-11.9998
51734,0,1,4,15,6,2,0,2756,0,17334.37,-2715.96,-10619.5,121.1841,-8.9047
51735,0,1,4,16,1,2,0,1237,1,18188.39,-983.461,-9422.97,117.3534,-3.095
51736,0,1,4,16,2,2,0,1237,0,18188.39,0.0679,-9422.97,117.3876,0.0002
51737,0,1,4,16,3,2,0,4692,2,18188.38,983.5964,-9422.97,117.3535,3.0954
51738,0,1,4,16,4,2,0,1237,2,17520.26,-947.282,-10619.5,121.1841,-3.0948
51739,0,1,4,16,5,2,0,1101,1,17520.26,0.0654,-10619.5,121.2212,0.0002
51740,0,1,4,16,6,2,0,1101,0,17520.25,947.413,-10619.5,121.1841,3.0953
51741,0,1,4,17,1,2,0,2164,1,17995.4,2819.61,-9422.97,117.3535,8.905
51742,0,1,4,17,2,2,0,2164,0,17790.91,3781.645,-9422.97,117.3876,12.0002
51743,0,1,4,17,3,2,0,7038,2,17586.42,4743.68,-9422.97,117.3535,15.0954
51744,0,1,4,17,4,2,0,2164,2,17334.35,2716.085,-10619.5,121.1841,8.9052
51745,0,1,4,17,5,2,0,2685,1,17137.38,3642.73,-10619.5,121.2212,12.0002
51746,0,1,4,17,6,2,0,2685,0,16940.42,4569.376,-10619.5,121.1841,15.0953
51747,0,1,4,18,1,2,0,0943,1,17015.93,6499.45,-9422.97,117.3534,20.905
51748,0,1,4,18,2,2,0,0943,0,16615.89,7397.946,-9422.97,117.3876,24.0002
51749,0,1,4,18,3,2,0,0938,2,16215.85,8296.443,-9422.97,117.3534,27.0954
51750,0,1,4,18,4,2,0,0943,2,16390.85,6260.747,-10619.5,121.1841,20.9052
51751,0,1,4,18,5,2,0,7217,1,16005.53,7126.191,-10619.5,121.2212,24.0002
51752,0,1,4,18,6,2,0,7217,0,15620.2,7991.634,-10619.5,121.1841,27.0953
51753,0,1,4,19,1,2,0,4388,1,15279.81,9942.113,-9392.41,117.2588,33.0508
51754,0,1,4,19,2,2,0,4388,2,14728.52,10700.9,-9392.41,117.2897,36.0
51755,0,1,4,19,3,2,0,6741,2,14979.98,9747.053,-10032.2,119.3072,33.0509
51756,0,1,4,19,4,2,0,6741,1,13781.51,11396.6,-10032.2,119.2916,39.589
51757,0,1,4,19,5,2,0,6741,0,14150.52,10280.96,-10671.9,121.3889,36.0
51758,0,1,4,19,6,2,0,7305,0,13620.9,11009.92,-10671.9,121.3551,38.949
51759,0,1,4,20,1,2,0,0976,1,12901.26,12858.55,-9422.97,117.3534,44.905
51760,0,1,4,20,2,2,0,0976,0,12170.36,13516.65,-9422.97,117.3876,48.0002
51761,0,1,4,20,3,2,0,1568,2,11439.45,14174.76,-9422.97,117.3534,51.0954
51762,0,1,4,20,4,2,0,0976,2,12427.31,12386.24,-10619.5,121.1841,44.9052
51763,0,1,4,20,5,2,0,6781,1,11723.29,13020.13,-10619.5,121.2212,48.0002
51764,0,1,4,20,6,2,0,6781,0,11019.27,13654.03,-10619.5,121.1841,51.0953
51765,0,1,4,21,1,2,0,7118,1,9945.898,15259.88,-9422.97,117.3534,56.905
51766,0,1,4,21,2,2,0,7118,0,9094.135,15751.64,-9422.97,117.3876,60.0002
51767,0,1,4,21,3,2,0,1233,2,8242.373,16243.4,-9422.97,117.3534,63.0954
51768,0,1,4,21,4,2,0,7118,2,9580.501,14699.35,-10619.5,121.1841,56.9052
51769,0,1,4,21,5,2,0,1024,1,8760.072,15173.02,-10619.5,121.2212,60.0002
51770,0,1,4,21,6,2,0,1024,0,7939.644,15646.69,-10619.5,121.1841,63.0953
51771,0,1,4,22,1,2,0,1687,1,6555.849,16994.28,-9422.97,117.3534,68.905
51772,0,1,4,22,2,2,0,1687,0,5620.457,17298.21,-9422.97,117.3876,72.0002
51773,0,1,4,22,3,2,0,1732,2,4685.064,17602.13,-9422.97,117.3534,75.0954
51774,0,1,4,22,4,2,0,1687,2,6314.978,16370.03,-10619.5,121.1841,68.9052
51775,0,1,4,22,5,2,0,1115,1,5413.995,16662.78,-10619.5,121.2212,72.0002
51776,0,1,4,22,6,2,0,1115,0,4513.013,16955.52,-10619.5,121.1841,75.0953
51777,0,1,4,23,1,2,0,2145,1,2879.278,17985.95,-9422.97,117.3535,80.905
51778,0,1,4,23,2,2,0,2145,0,1901.137,18088.76,-9422.97,117.3876,84.0002
51779,0,1,4,23,3,2,0,1222,2,922.9957,18191.56,-9422.97,117.3534,87.0954
51780,0,1,4,23,4,2,0,2145,2,2773.459,17325.27,-10619.5,121.1841,80.9052
51781,0,1,4,23,5,2,0,5355,1,1831.301,17424.29,-10619.5,121.2212,84.0002
51782,0,1,4,23,6,2,0,5355,0,889.1423,17523.31,-10619.5,121.1841,87.0953
51783,0,1,4,24,1,2,0,3689,1,-923.132,18191.55,-9422.97,117.3535,92.905
51784,0,1,4,24,2,2,0,3689,0,-1901.27,18088.74,-9422.97,117.3876,96.0002
51785,0,1,4,24,3,2,0,1326,2,-2879.41,17985.93,-9422.97,117.3534,99.0954
51786,0,1,4,24,4,2,0,3689,2,-889.273,17523.3,-10619.5,121.1841,92.9052
51787,0,1,4,24,5,2,0,1667,1,-1831.43,17424.27,-10619.5,121.2212,96.0002
51788,0,1,4,24,6,2,0,1667,0,-2773.59,17325.25,-10619.5,121.1841,99.0953
51789,0,1,4,25,1,2,0,2130,1,-4733.79,17604.24,-9392.41,117.2588,105.0508
51790,0,1,4,25,2,2,0,2130,2,-5625.79,17314.41,-9392.41,117.2898,108.0
51791,0,1,4,25,3,2,0,1866,2,-4640.93,17258.81,-10032.2,119.3072,105.0509
51792,0,1,4,25,4,2,0,1866,1,-6580.09,16628.74,-10032.2,119.2916,111.589
51793,0,1,4,25,5,2,0,1866,0,-5405.02,16634.94,-10671.9,121.3889,108.0
51794,0,1,4,25,6,2,0,1598,0,-6261.97,16356.5,-10671.9,121.3551,110.949
51795,0,1,4,26,1,2,0,1682,1,-8242.49,16243.34,-9422.97,117.3534,116.905
51796,0,1,4,26,2,2,0,1682,0,-9094.25,15751.57,-9422.97,117.3876,120.0002
51797,0,1,4,26,3,2,0,6591,2,-9946.01,15259.8,-9422.97,117.3535,123.0954
51798,0,1,4,26,4,2,0,1682,2,-7939.76,15646.63,-10619.5,121.1841,116.9052
51799,0,1,4,26,5,2,0,6362,1,-8760.19,15172.96,-10619.5,121.2212,120.0002
51800,0,1,4,26,6,2,0,6362,0,-9580.61,14699.28,-10619.5,121.1841,123.0953
51801,0,1,4,27,1,2,0,1493,1,-11439.6,14174.67,-9422.97,117.3534,128.9051
51802,0,1,4,27,2,2,0,1493,0,-12170.5,13516.56,-9422.97,117.3876,132.0003
51803,0,1,4,27,3,2,0,3375,2,-12901.4,12858.45,-9422.97,117.3534,135.0955
51804,0,1,4,27,4,2,0,1493,2,-11019.4,13653.95,-10619.5,121.1841,128.9052
51805,0,1,4,27,5,2,0,2789,1,-11723.4,13020.05,-10619.5,121.2212,132.0002
51806,0,1,4,27,6,2,0,2789,0,-12427.4,12386.14,-10619.5,121.1841,135.0953
51807,0,1,4,28,1,2,0,1157,1,-14136.7,11486.5,-9422.97,117.3534,140.9051
51808,0,1,4,28,2,2,0,1157,0,-14714.8,10690.81,-9422.97,117.3876,144.0003
51809,0,1,4,28,3,2,0,1146,2,-15292.9,9895.118,-9422.97,117.3534,147.0955
51810,0,1,4,28,4,2,0,1157,2,-13617.4,11064.52,-10619.5,121.1841,140.9052
51811,0,1,4,28,5,2,0,5155,1,-14174.2,10298.1,-10619.5,121.2212,144.0002
51812,0,1,4,28,6,2,0,5155,0,-14731.1,9531.674,-10619.5,121.1841,147.0953
51813,0,1,4,29,1,2,0,3373,1,-16215.9,8296.322,-9422.97,117.3535,152.905
51814,0,1,4,29,2,2,0,3373,0,-16615.9,7397.822,-9422.97,117.3877,156.0002
51815,0,1,4,29,3,2,0,1158,2,-17016.0,6499.322,-9422.97,117.3534,159.0955
51816,0,1,4,29,4,2,0,3373,2,-15620.3,7991.518,-10619.5,121.1841,152.9052
51817,0,1,4,29,5,2,0,5272,1,-16005.6,7126.071,-10619.5,121.2212,156.0002
51818,0,1,4,29,6,2,0,5272,0,-16390.9,6260.625,-10619.5,121.1841,159.0953
51819,0,1,4,30,1,2,0,6619,1,-17586.5,4743.549,-9422.97,117.3534,164.905
51820,0,1,4,30,2,2,0,6619,0,-17790.9,3781.512,-9422.97,117.3876,168.0002
51821,0,1,4,30,3,2,0,2659,2,-17995.4,2819.475,-9422.97,117.3535,171.0954
51822,0,1,4,30,4,2,0,6619,2,-16940.5,4569.249,-10619.5,121.1841,164.9052
51823,0,1,4,30,5,2,0,2715,1,-17137.4,3642.603,-10619.5,121.2212,168.0002
51824,0,1,4,30,6,2,0,2715,0,-17334.4,2715.956,-10619.5,121.1841,171.0953
51825,0,1,5,1,1,2,0,3524,1,-16619.8,0.0,-12002.1,125.8352,180.0
51826,0,1,5,1,2,2,0,3524,2,-16619.8,-856.227,-12002.1,125.7992,-177.0508
51827,0,1,5,1,3,2,0,1242,0,-16171.1,1083.076,-12584.1,127.8274,176.1683
51828,0,1,5,1,4,2,0,1242,2,-16171.1,-833.076,-12584.1,127.8527,-177.0509
51829,0,1,5,1,5,2,0,3216,0,-15722.3,809.9239,-13166.0,129.9058,177.0511
51830,0,1,5,1,6,2,0,1242,1,-15722.3,0.0,-13166.0,129.9431,180.0
51831,0,1,5,2,1,2,0,1200,1,-16422.4,-2573.13,-12029.9,125.8933,-171.0951
51832,0,1,5,2,2,2,0,1200,0,-16235.7,-3451.08,-12029.9,125.9331,-167.9997
51833,0,1,5,2,3,2,0,6423,2,-16049.1,-4329.02,-12029.9,125.8934,-164.9045
51834,0,1,5,2,4,2,0,1200,2,-15591.8,-2443.05,-13118.5,129.7344,-171.0948
51835,0,1,5,2,5,2,0,0850,1,-15414.6,-3276.53,-13118.5,129.7755,-167.9998
51836,0,1,5,2,6,2,0,0850,0,-15237.4,-4110.02,-13118.5,129.7345,-164.9047
51837,0,1,5,3,1,2,0,4030,1,-15528.5,-5931.3,-12029.9,125.8934,-159.095
51838,0,1,5,3,2,2,0,4030,0,-15163.4,-6751.26,-12029.9,125.9331,-155.9997
51839,0,1,5,3,3,2,0,5808,2,-14798.4,-7571.22,-12029.9,125.8933,-152.9046
51840,0,1,5,3,4,2,0,4030,2,-14743.1,-5631.38,-13118.5,129.7344,-159.0948
51841,0,1,5,3,5,2,0,1342,1,-14396.5,-6409.81,-13118.5,129.7756,-155.9998
51842,0,1,5,3,6,2,0,1342,0,-14049.9,-7188.24,-13118.5,129.7345,-152.9047
51843,0,1,5,4,1,2,0,2137,1,-13956.0,-9030.24,-12029.9,125.8933,-147.0951
51844,0,1,5,4,2,2,0,2137,0,-13428.4,-9756.38,-12029.9,125.9331,-143.9998
51845,0,1,5,4,3,2,0,1597,2,-12900.8,-10482.5,-12029.9,125.8934,-140.9045
51846,0,1,5,4,4,2,0,2137,2,-13250.1,-8573.58,-13118.5,129.7344,-147.0948
51847,0,1,5,4,5,2,0,0944,1,-12749.3,-9262.95,-13118.5,129.7755,-143.9999
51848,0,1,5,4,6,2,0,0944,0,-12248.4,-9952.31,-13118.5,129.7344,-140.9048
51849,0,1,5,5,1,2,0,0856,1,-11773.5,-11734.5,-12029.9,125.8934,-135.0951
51850,0,1,5,5,2,2,0,0856,0,-11106.5,-12335.1,-12029.9,125.9331,-131.9998
51851,0,1,5,5,3,2,0,1585,2,-10439.5,-12935.7,-12029.9,125.8933,-128.9046
51852,0,1,5,5,4,2,0,0856,2,-11178.0,-11141.1,-13118.5,129.7344,-135.0947
51853,0,1,5,5,5,2,0,4431,1,-10544.8,-11711.2,-13118.5,129.7756,-132.0
51854,0,1,5,5,6,2,0,4431,0,-9911.54,-12281.4,-13118.5,129.7344,-128.9048
51855,0,1,5,6,1,2,0,4962,1,-9076.49,-13925.9,-12029.9,125.8934,-123.0951
51856,0,1,5,6,2,2,0,4962,0,-8299.18,-14374.7,-12029.9,125.9331,-119.9998
51857,0,1,5,6,3,2,0,1049,2,-7521.86,-14823.5,-12029.9,125.8934,-116.9045
51858,0,1,5,6,4,2,0,4962,2,-8617.39,-13221.7,-13118.5,129.7344,-123.0947
51859,0,1,5,6,5,2,0,2101,1,-7879.44,-13647.7,-13118.5,129.7756,-119.9998
51860,0,1,5,6,6,2,0,2101,0,-7141.5,-14073.8,-13118.5,129.7344,-116.9047
51861,0,1,5,7,1,2,0,1377,1,-5135.81,-15806.4,-12002.1,125.8351,-108.0
51862,0,1,5,7,2,2,0,1377,2,-4321.49,-16071.0,-12002.1,125.7991,-105.0508
51863,0,1,5,7,3,2,0,2134,0,-6027.21,-15044.9,-12584.1,127.8274,-111.8318
51864,0,1,5,7,4,2,0,2134,2,-4204.84,-15637.1,-12584.1,127.8526,-105.0509
51865,0,1,5,7,5,2,0,1692,0,-5628.76,-14702.6,-13166.0,129.9056,-110.9489
51866,0,1,5,7,6,2,0,2134,1,-4858.47,-14952.8,-13166.0,129.9431,-108.0
51867,0,1,5,8,1,2,0,2188,1,-2627.6,-16413.7,-12029.9,125.8934,-99.0951
51868,0,1,5,8,2,2,0,2188,0,-1734.95,-16507.5,-12029.9,125.9332,-95.9998
51869,0,1,5,8,3,2,0,1407,2,-842.305,-16601.4,-12029.9,125.8933,-92.9045
51870,0,1,5,8,4,2,0,2188,2,-2494.64,-15583.6,-13118.5,129.7344,-99.0948
51871,0,1,5,8,5,2,0,2898,1,-1647.2,-15672.7,-13118.5,129.7755,-95.9998
51872,0,1,5,8,6,2,0,2898,0,-799.769,-15761.7,-13118.5,129.7345,-92.9048
51873,0,1,5,9,1,2,0,2098,1,842.4287,-16601.4,-12029.9,125.8933,-87.095
51874,0,1,5,9,2,2,0,2098,0,1735.073,-16507.5,-12029.9,125.9331,-83.9998
51875,0,1,5,9,3,2,0,1700,2,2627.718,-16413.7,-12029.9,125.8934,-80.9045
51876,0,1,5,9,4,2,0,2098,2,799.8871,-15761.7,-13118.5,129.7345,-87.0948
51877,0,1,5,9,5,2,0,1993,1,1647.321,-15672.6,-13118.5,129.7756,-83.9998
51878,0,1,5,9,6,2,0,1993,0,2494.755,-15583.6,-13118.5,129.7344,-80.9048
51879,0,1,5,10,1,2,0,1750,1,4275.635,-16063.4,-12029.9,125.8934,-75.095
51880,0,1,5,10,2,2,0,1750,0,5129.266,-15786.1,-12029.9,125.933,-71.9998
51881,0,1,5,10,3,2,0,1044,2,5982.897,-15508.7,-12029.9,125.8933,-68.9045
51882,0,1,5,10,4,2,0,1750,2,4059.454,-15251.0,-13118.5,129.7344,-75.0948
51883,0,1,5,10,5,2,0,2208,1,4869.85,-14987.7,-13118.5,129.7755,-71.9998
51884,0,1,5,10,6,2,0,2208,0,5680.246,-14724.3,-13118.5,129.7345,-68.9047
51885,0,1,5,11,1,2,0,1602,1,7521.975,-14823.4,-12029.9,125.8934,-63.095
51886,0,1,5,11,2,2,0,1602,0,8299.285,-14374.7,-12029.9,125.933,-59.9999
51887,0,1,5,11,3,2,0,1496,2,9076.595,-13925.9,-12029.9,125.8933,-56.9046
51888,0,1,5,11,4,2,0,1602,2,7141.603,-14073.7,-13118.5,129.7344,-63.0948
51889,0,1,5,11,5,2,0,1400,1,7879.543,-13647.7,-13118.5,129.7755,-59.9999
51890,0,1,5,11,6,2,0,1400,0,8617.484,-13221.6,-13118.5,129.7344,-56.9048
51891,0,1,5,12,1,2,0,1517,1,10439.57,-12935.6,-12029.9,125.8934,-51.095
51892,0,1,5,12,2,2,0,1517,0,11106.59,-12335.0,-12029.9,125.9331,-47.9997
51893,0,1,5,12,3,2,0,5549,2,11773.6,-11734.4,-12029.9,125.8934,-44.9045
51894,0,1,5,12,4,2,0,1517,2,9911.63,-12281.3,-13118.5,129.7345,-51.0947
51895,0,1,5,12,5,2,0,6971,1,10544.86,-11711.2,-13118.5,129.7755,-47.9999
51896,0,1,5,12,6,2,0,6971,0,11178.1,-11141.0,-13118.5,129.7344,-44.9048
51897,0,1,5,13,1,2,0,5389,1,13445.73,-9768.89,-12002.1,125.8351,-36.0
51898,0,1,5,13,2,2,0,5389,2,13949.01,-9076.19,-12002.1,125.7991,-33.0508
51899,0,1,5,13,3,2,0,7264,0,12446.07,-10381.4,-12584.1,127.8273,-39.8318
51900,0,1,5,13,4,2,0,7264,2,13572.36,-8831.16,-12584.1,127.8527,-33.0509
51901,0,1,5,13,5,2,0,1878,0,12243.58,-9896.61,-13166.0,129.9057,-38.949
51902,0,1,5,13,6,2,0,7264,1,12719.65,-9241.36,-13166.0,129.943,-36.0
51903,0,1,5,14,1,2,0,4439,1,14798.41,-7571.11,-12029.9,125.8934,-27.095
51904,0,1,5,14,2,2,0,4439,0,15163.48,-6751.15,-12029.9,125.9331,-23.9998
51905,0,1,5,14,3,2,0,1136,2,15528.54,-5931.18,-12029.9,125.8934,-20.9045
51906,0,1,5,14,4,2,0,4439,2,14049.99,-7188.14,-13118.5,129.7344,-27.0948
51907,0,1,5,14,5,2,0,1050,1,14396.57,-6409.7,-13118.5,129.7756,-23.9998
51908,0,1,5,14,6,2,0,1050,0,14743.15,-5631.27,-13118.5,129.7344,-20.9048
51909,0,1,5,15,1,2,0,4497,1,16049.15,-4328.9,-12029.9,125.8934,-15.095
51910,0,1,5,15,2,2,0,4497,0,16235.76,-3450.95,-12029.9,125.9331,-11.9998
51911,0,1,5,15,3,2,0,2756,2,16422.37,-2573.01,-12029.9,125.8934,-8.9045
51912,0,1,5,15,4,2,0,4497,2,15237.47,-4109.9,-13118.5,129.7344,-15.0948
51913,0,1,5,15,5,2,0,3124,1,15414.63,-3276.42,-13118.5,129.7755,-11.9998
51914,0,1,5,15,6,2,0,3124,0,15591.78,-2442.94,-13118.5,129.7344,-8.9048
51915,0,1,5,16,1,2,0,5129,1,16598.47,-897.5,-12029.9,125.8933,-3.095
51916,0,1,5,16,2,2,0,5129,0,16598.46,0.062,-12029.9,125.9331,0.0002
51917,0,1,5,16,3,2,0,1101,2,16598.46,897.624,-12029.9,125.8934,3.0955
51918,0,1,5,16,4,2,0,5129,2,15758.99,-852.043,-13118.5,129.7344,-3.0948
51919,0,1,5,16,5,2,0,1156,1,15758.98,0.0588,-13118.5,129.7756,0.0002
51920,0,1,5,16,6,2,0,1156,0,15758.98,852.161,-13118.5,129.7344,3.0952
51921,0,1,5,17,1,2,0,1710,1,16422.35,2573.128,-12029.9,125.8934,8.905
51922,0,1,5,17,2,2,0,1710,0,16235.73,3451.075,-12029.9,125.9331,12.0002
51923,0,1,5,17,3,2,0,2685,2,16049.12,4329.022,-12029.9,125.8934,15.0955
51924,0,1,5,17,4,2,0,1710,2,15591.77,2443.054,-13118.5,129.7344,8.9052
51925,0,1,5,17,5,2,0,2257,1,15414.6,3276.535,-13118.5,129.7755,12.0002
51926,0,1,5,17,6,2,0,2257,0,15237.44,4110.016,-13118.5,129.7344,15.0952
51927,0,1,5,18,1,2,0,3392,1,15528.5,5931.297,-12029.9,125.8934,20.905
51928,0,1,5,18,2,2,0,3392,0,15163.43,6751.26,-12029.9,125.9331,24.0002
51929,0,1,5,18,3,2,0,7217,2,14798.35,7571.222,-12029.9,125.8934,27.0955
51930,0,1,5,18,4,2,0,3392,2,14743.11,5631.378,-13118.5,129.7344,20.9052
51931,0,1,5,18,5,2,0,1094,1,14396.53,6409.81,-13118.5,129.7755,24.0002
51932,0,1,5,18,6,2,0,1094,0,14049.94,7188.243,-13118.5,129.7344,27.0952
51933,0,1,5,19,1,2,0,7305,1,13445.73,9768.894,-12002.1,125.8351,36.0
51934,0,1,5,19,2,2,0,7305,2,12942.45,10461.6,-12002.1,125.7991,38.9492
51935,0,1,5,19,3,2,0,1593,0,13719.3,8628.902,-12584.1,127.8274,32.1683
51936,0,1,5,19,4,2,0,1593,2,12593.02,10179.1,-12584.1,127.8527,38.9491
51937,0,1,5,19,5,2,0,1425,0,13195.71,8586.121,-13166.0,129.9057,33.0511
51938,0,1,5,19,6,2,0,1593,1,12719.65,9241.363,-13166.0,129.943,36.0
